14.4254 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [1366, 768]. Using actual size
369.6200 	EXP 	text_6: autoDraw = True
370.0886 	DATA 	Keypress: y
370.1196 	EXP 	text_6: autoDraw = False
370.1196 	EXP 	text_8: autoDraw = True
371.6035 	EXP 	New trial (rep=0, index=19): OrderedDict([('index', 3), ('path1', 'audio\\set_2\\mood_en-IN-Standard-A.wav'), ('path2', 'audio\\set_2\\good_en-IN-Standard-A.wav'), ('path3', 'audio\\set_2\\wood_en-IN-Standard-A.wav'), ('path4', 'audio\\set_2\\brood_en-IN-Standard-A.wav'), ('word1', 'mood'), ('word2', 'good'), ('word3', 'wood'), ('word4', 'brood'), ('delay', 500)])
371.6191 	EXP 	text_8: autoDraw = False
371.6191 	EXP 	text_8: autoDraw = False
371.6191 	EXP 	text_3: autoDraw = True
371.6191 	EXP 	text_4: autoDraw = True
374.6184 	EXP 	text_3: autoDraw = False
374.6184 	EXP 	text_4: autoDraw = False
374.6184 	EXP 	text_3: autoDraw = False
374.6184 	EXP 	text_4: autoDraw = False
374.6184 	EXP 	firstW: height = 0.05000000000000001
374.6184 	EXP 	firstW: height = 0.05000000000000001
374.6184 	EXP 	firstW: height = 0.05000000000000001
374.6184 	EXP 	firstW: text = 'mood'
374.6184 	EXP 	firstW: autoDraw = True
376.6183 	EXP 	firstW: autoDraw = False
376.6183 	EXP 	polygon: autoDraw = True
377.1179 	EXP 	polygon: autoDraw = False
377.1179 	EXP 	firstW: autoDraw = False
377.1179 	EXP 	polygon: autoDraw = False
377.1179 	EXP 	secondW: height = 0.05000000000000001
377.1179 	EXP 	secondW: height = 0.05000000000000001
377.1179 	EXP 	secondW: height = 0.05000000000000001
377.1179 	EXP 	secondW: text = 'good'
377.1179 	EXP 	secondW: autoDraw = True
379.1175 	EXP 	secondW: autoDraw = False
379.1175 	EXP 	polygon_2: autoDraw = True
379.6177 	EXP 	polygon_2: autoDraw = False
379.6177 	EXP 	secondW: autoDraw = False
379.6177 	EXP 	polygon_2: autoDraw = False
379.6177 	EXP 	thirdW: height = 0.05000000000000001
379.6177 	EXP 	thirdW: height = 0.05000000000000001
379.6177 	EXP 	thirdW: height = 0.05000000000000001
379.6177 	EXP 	thirdW: text = 'wood'
379.6177 	EXP 	thirdW: autoDraw = True
381.6173 	EXP 	thirdW: autoDraw = False
381.6173 	EXP 	polygon_3: autoDraw = True
382.1172 	EXP 	polygon_3: autoDraw = False
382.1172 	EXP 	thirdW: autoDraw = False
382.1172 	EXP 	polygon_3: autoDraw = False
382.1172 	EXP 	fourthW: height = 0.05000000000000001
382.1172 	EXP 	fourthW: height = 0.05000000000000001
382.1172 	EXP 	fourthW: height = 0.05000000000000001
382.1172 	EXP 	fourthW: text = 'brood'
382.1172 	EXP 	fourthW: autoDraw = True
382.6182 	EXP 	Sound sound_1 started
383.3622 	EXP 	Sound sound_1 reached end of file
383.3624 	EXP 	Sound sound_1 reached end of file
384.1167 	EXP 	fourthW: autoDraw = False
384.1167 	EXP 	fourthW: autoDraw = False
384.1167 	EXP 	text_6: autoDraw = True
386.5529 	DATA 	Keypress: y
386.5663 	EXP 	text_6: autoDraw = False
386.5663 	EXP 	text_8: autoDraw = True
388.0502 	EXP 	New trial (rep=0, index=20): OrderedDict([('index', 6), ('path1', 'audio\\set_9\\fox_en-IN-Standard-X.wav'), ('path2', 'audio\\set_5\\vat_en-IN-Standard-X.wav'), ('path3', 'audio\\set_3\\main_en-IN-Standard-X.wav'), ('path4', 'audio\\set_3\\train_en-IN-Standard-X.wav'), ('word1', 'fox'), ('word2', 'vat'), ('word3', 'main'), ('word4', 'rain'), ('delay', 800)])
388.0660 	EXP 	text_8: autoDraw = False
388.0660 	EXP 	text_8: autoDraw = False
388.0660 	EXP 	text_3: autoDraw = True
388.0660 	EXP 	text_4: autoDraw = True
391.0653 	EXP 	text_3: autoDraw = False
391.0653 	EXP 	text_4: autoDraw = False
391.0653 	EXP 	text_3: autoDraw = False
391.0653 	EXP 	text_4: autoDraw = False
391.0653 	EXP 	firstW: height = 0.05000000000000001
391.0653 	EXP 	firstW: height = 0.05000000000000001
391.0653 	EXP 	firstW: height = 0.05000000000000001
391.0653 	EXP 	firstW: text = 'fox'
391.0653 	EXP 	firstW: autoDraw = True
393.0658 	EXP 	firstW: autoDraw = False
393.0658 	EXP 	polygon: autoDraw = True
393.5814 	EXP 	firstW: autoDraw = False
393.5814 	EXP 	polygon: autoDraw = False
393.5814 	EXP 	secondW: height = 0.05000000000000001
393.5814 	EXP 	secondW: height = 0.05000000000000001
393.5814 	EXP 	secondW: height = 0.05000000000000001
393.5814 	EXP 	secondW: text = 'vat'
393.5814 	EXP 	secondW: autoDraw = True
395.5646 	EXP 	polygon_2: autoDraw = True
395.5822 	EXP 	secondW: autoDraw = False
396.0644 	EXP 	polygon_2: autoDraw = False
396.0644 	EXP 	secondW: autoDraw = False
396.0644 	EXP 	polygon_2: autoDraw = False
396.0644 	EXP 	thirdW: height = 0.05000000000000001
396.0644 	EXP 	thirdW: height = 0.05000000000000001
396.0644 	EXP 	thirdW: height = 0.05000000000000001
396.0644 	EXP 	thirdW: text = 'main'
396.0644 	EXP 	thirdW: autoDraw = True
398.0650 	EXP 	thirdW: autoDraw = False
398.0650 	EXP 	polygon_3: autoDraw = True
398.5639 	EXP 	polygon_3: autoDraw = False
398.5639 	EXP 	thirdW: autoDraw = False
398.5639 	EXP 	polygon_3: autoDraw = False
398.5639 	EXP 	fourthW: height = 0.05000000000000001
398.5639 	EXP 	fourthW: height = 0.05000000000000001
398.5639 	EXP 	fourthW: height = 0.05000000000000001
398.5639 	EXP 	fourthW: text = 'rain'
398.5639 	EXP 	fourthW: autoDraw = True
399.3641 	EXP 	Sound sound_1 started
400.0176 	EXP 	Sound sound_1 reached end of file
400.0177 	EXP 	Sound sound_1 reached end of file
400.5634 	EXP 	fourthW: autoDraw = False
400.5634 	EXP 	fourthW: autoDraw = False
400.5634 	EXP 	text_6: autoDraw = True
401.1508 	DATA 	Keypress: n
401.1634 	EXP 	text_6: autoDraw = False
401.1634 	EXP 	text_8: autoDraw = True
402.6474 	EXP 	New trial (rep=0, index=21): OrderedDict([('index', 5), ('path1', 'audio\\set_0\\sleet_en-IN-Standard-X.wav'), ('path2', 'audio\\set_6\\plea_en-IN-Standard-X.wav'), ('path3', 'audio\\set_6\\dee_en-IN-Standard-X.wav'), ('path4', 'audio\\set_10\\fly_en-IN-Standard-X.wav'), ('word1', 'sleet'), ('word2', 'plea'), ('word3', 'dee'), ('word4', 'fly'), ('delay', 600)])
402.6631 	EXP 	text_8: autoDraw = False
402.6631 	EXP 	text_8: autoDraw = False
402.6631 	EXP 	text_3: autoDraw = True
402.6631 	EXP 	text_4: autoDraw = True
405.6625 	EXP 	text_3: autoDraw = False
405.6625 	EXP 	text_4: autoDraw = False
405.6625 	EXP 	text_3: autoDraw = False
405.6625 	EXP 	text_4: autoDraw = False
405.6625 	EXP 	firstW: height = 0.05000000000000001
405.6625 	EXP 	firstW: height = 0.05000000000000001
405.6625 	EXP 	firstW: height = 0.05000000000000001
405.6625 	EXP 	firstW: text = 'sleet'
405.6625 	EXP 	firstW: autoDraw = True
407.6629 	EXP 	firstW: autoDraw = False
407.6629 	EXP 	polygon: autoDraw = True
408.1621 	EXP 	polygon: autoDraw = False
408.1621 	EXP 	firstW: autoDraw = False
408.1621 	EXP 	polygon: autoDraw = False
408.1621 	EXP 	secondW: height = 0.05000000000000001
408.1621 	EXP 	secondW: height = 0.05000000000000001
408.1621 	EXP 	secondW: height = 0.05000000000000001
408.1621 	EXP 	secondW: text = 'plea'
408.1621 	EXP 	secondW: autoDraw = True
410.1623 	EXP 	secondW: autoDraw = False
410.1623 	EXP 	polygon_2: autoDraw = True
410.6616 	EXP 	polygon_2: autoDraw = False
410.6616 	EXP 	secondW: autoDraw = False
410.6616 	EXP 	polygon_2: autoDraw = False
410.6616 	EXP 	thirdW: height = 0.05000000000000001
410.6616 	EXP 	thirdW: height = 0.05000000000000001
410.6616 	EXP 	thirdW: height = 0.05000000000000001
410.6616 	EXP 	thirdW: text = 'dee'
410.6616 	EXP 	thirdW: autoDraw = True
412.6619 	EXP 	thirdW: autoDraw = False
412.6619 	EXP 	polygon_3: autoDraw = True
413.1810 	EXP 	polygon_3: autoDraw = False
413.1810 	EXP 	thirdW: autoDraw = False
413.1810 	EXP 	polygon_3: autoDraw = False
413.1810 	EXP 	fourthW: height = 0.05000000000000001
413.1810 	EXP 	fourthW: height = 0.05000000000000001
413.1810 	EXP 	fourthW: height = 0.05000000000000001
413.1810 	EXP 	fourthW: text = 'fly'
413.1810 	EXP 	fourthW: autoDraw = True
413.7617 	EXP 	Sound sound_1 started
414.4010 	EXP 	Sound sound_1 reached end of file
414.4011 	EXP 	Sound sound_1 reached end of file
415.1939 	EXP 	fourthW: autoDraw = False
415.1939 	EXP 	fourthW: autoDraw = False
415.1939 	EXP 	text_6: autoDraw = True
419.7975 	DATA 	Keypress: y
419.8097 	EXP 	text_6: autoDraw = False
419.8097 	EXP 	text_8: autoDraw = True
421.2947 	EXP 	New trial (rep=0, index=22): OrderedDict([('index', 0), ('path1', 'audio\\set_6\\bee_en-IN-Standard-C.wav'), ('path2', 'audio\\set_6\\dee_en-IN-Standard-C.wav'), ('path3', 'audio\\set_6\\tree_en-IN-Standard-C.wav'), ('path4', 'audio\\set_6\\plea_en-IN-Standard-C.wav'), ('word1', 'bee'), ('word2', 'dee'), ('word3', 'tree'), ('word4', 'plea'), ('delay', 0)])
421.3095 	EXP 	text_8: autoDraw = False
421.3095 	EXP 	text_8: autoDraw = False
421.3095 	EXP 	text_3: autoDraw = True
421.3095 	EXP 	text_4: autoDraw = True
424.3088 	EXP 	text_3: autoDraw = False
424.3088 	EXP 	text_4: autoDraw = False
424.3088 	EXP 	text_3: autoDraw = False
424.3088 	EXP 	text_4: autoDraw = False
424.3088 	EXP 	firstW: height = 0.05000000000000001
424.3088 	EXP 	firstW: height = 0.05000000000000001
424.3088 	EXP 	firstW: height = 0.05000000000000001
424.3088 	EXP 	firstW: text = 'bee'
424.3088 	EXP 	firstW: autoDraw = True
426.3087 	EXP 	firstW: autoDraw = False
426.3087 	EXP 	polygon: autoDraw = True
426.8084 	EXP 	polygon: autoDraw = False
426.8084 	EXP 	firstW: autoDraw = False
426.8084 	EXP 	polygon: autoDraw = False
426.8084 	EXP 	secondW: height = 0.05000000000000001
426.8084 	EXP 	secondW: height = 0.05000000000000001
426.8084 	EXP 	secondW: height = 0.05000000000000001
426.8084 	EXP 	secondW: text = 'dee'
426.8084 	EXP 	secondW: autoDraw = True
428.8089 	EXP 	secondW: autoDraw = False
428.8089 	EXP 	polygon_2: autoDraw = True
429.3081 	EXP 	polygon_2: autoDraw = False
429.3081 	EXP 	secondW: autoDraw = False
429.3081 	EXP 	polygon_2: autoDraw = False
429.3081 	EXP 	thirdW: height = 0.05000000000000001
429.3081 	EXP 	thirdW: height = 0.05000000000000001
429.3081 	EXP 	thirdW: height = 0.05000000000000001
429.3081 	EXP 	thirdW: text = 'tree'
429.3081 	EXP 	thirdW: autoDraw = True
431.3075 	EXP 	thirdW: autoDraw = False
431.3075 	EXP 	polygon_3: autoDraw = True
431.8136 	EXP 	Sound sound_1 started
431.8181 	EXP 	polygon_3: autoDraw = False
431.8181 	EXP 	thirdW: autoDraw = False
431.8181 	EXP 	polygon_3: autoDraw = False
431.8181 	EXP 	fourthW: height = 0.05000000000000001
431.8181 	EXP 	fourthW: height = 0.05000000000000001
431.8181 	EXP 	fourthW: height = 0.05000000000000001
431.8181 	EXP 	fourthW: text = 'plea'
431.8181 	EXP 	fourthW: autoDraw = True
432.4587 	EXP 	Sound sound_1 reached end of file
432.4587 	EXP 	Sound sound_1 reached end of file
433.8238 	EXP 	fourthW: autoDraw = False
433.8238 	EXP 	fourthW: autoDraw = False
433.8238 	EXP 	text_6: autoDraw = True
434.4605 	DATA 	Keypress: y
434.4736 	EXP 	text_6: autoDraw = False
434.4736 	EXP 	text_8: autoDraw = True
435.9576 	EXP 	New trial (rep=0, index=23): OrderedDict([('index', 1), ('path1', 'audio\\set_3\\spain_en-IN-Standard-C.wav'), ('path2', 'audio\\set_3\\stain_en-IN-Standard-C.wav'), ('path3', 'audio\\set_3\\lane_en-IN-Standard-C.wav'), ('path4', 'audio\\set_3\\pain_en-IN-Standard-C.wav'), ('word1', 'spain'), ('word2', 'stain'), ('word3', 'lane'), ('word4', 'pain'), ('delay', 200)])
435.9733 	EXP 	text_8: autoDraw = False
435.9733 	EXP 	text_8: autoDraw = False
435.9733 	EXP 	text_3: autoDraw = True
435.9733 	EXP 	text_4: autoDraw = True
438.9725 	EXP 	text_3: autoDraw = False
438.9725 	EXP 	text_4: autoDraw = False
438.9725 	EXP 	text_3: autoDraw = False
438.9725 	EXP 	text_4: autoDraw = False
438.9725 	EXP 	firstW: height = 0.05000000000000001
438.9725 	EXP 	firstW: height = 0.05000000000000001
438.9725 	EXP 	firstW: height = 0.05000000000000001
438.9725 	EXP 	firstW: text = 'spain'
438.9725 	EXP 	firstW: autoDraw = True
440.9723 	EXP 	firstW: autoDraw = False
440.9723 	EXP 	polygon: autoDraw = True
441.4721 	EXP 	polygon: autoDraw = False
441.4721 	EXP 	firstW: autoDraw = False
441.4721 	EXP 	polygon: autoDraw = False
441.4721 	EXP 	secondW: height = 0.05000000000000001
441.4721 	EXP 	secondW: height = 0.05000000000000001
441.4721 	EXP 	secondW: height = 0.05000000000000001
441.4721 	EXP 	secondW: text = 'stain'
441.4721 	EXP 	secondW: autoDraw = True
443.4724 	EXP 	secondW: autoDraw = False
443.4724 	EXP 	polygon_2: autoDraw = True
443.9717 	EXP 	polygon_2: autoDraw = False
443.9717 	EXP 	secondW: autoDraw = False
443.9717 	EXP 	polygon_2: autoDraw = False
443.9717 	EXP 	thirdW: height = 0.05000000000000001
443.9717 	EXP 	thirdW: height = 0.05000000000000001
443.9717 	EXP 	thirdW: height = 0.05000000000000001
443.9717 	EXP 	thirdW: text = 'lane'
443.9717 	EXP 	thirdW: autoDraw = True
445.9721 	EXP 	thirdW: autoDraw = False
445.9721 	EXP 	polygon_3: autoDraw = True
446.4748 	EXP 	polygon_3: autoDraw = False
446.4748 	EXP 	thirdW: autoDraw = False
446.4748 	EXP 	polygon_3: autoDraw = False
446.4748 	EXP 	fourthW: height = 0.05000000000000001
446.4748 	EXP 	fourthW: height = 0.05000000000000001
446.4748 	EXP 	fourthW: height = 0.05000000000000001
446.4748 	EXP 	fourthW: text = 'pain'
446.4748 	EXP 	fourthW: autoDraw = True
446.6715 	EXP 	Sound sound_1 started
447.3596 	EXP 	Sound sound_1 reached end of file
447.3597 	EXP 	Sound sound_1 reached end of file
448.4874 	EXP 	fourthW: autoDraw = False
448.4874 	EXP 	fourthW: autoDraw = False
448.4874 	EXP 	text_6: autoDraw = True
451.1572 	DATA 	Keypress: n
451.1703 	EXP 	text_6: autoDraw = False
451.1703 	EXP 	text_8: autoDraw = True
452.6700 	EXP 	text_8: autoDraw = False
452.6700 	EXP 	text_8: autoDraw = False
452.6700 	EXP 	text_5: autoDraw = True
456.6692 	EXP 	text_5: autoDraw = False
456.6692 	EXP 	text_5: autoDraw = False
456.6694 	EXP 	pitch_toj: status = STOPPED
456.7951 	EXP 	window1: mouseVisible = True
