33.1874 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [1366, 768]. Using actual size
343.2645 	EXP 	fourthW: autoDraw = False
343.2645 	EXP 	fourthW: autoDraw = False
343.2645 	EXP 	text_6: autoDraw = True
344.3836 	DATA 	Keypress: y
344.3971 	EXP 	text_6: autoDraw = False
344.3971 	EXP 	text_8: autoDraw = True
345.8810 	EXP 	New trial (rep=0, index=19): OrderedDict([('index', 7), ('path1', 'audio\\set_9\\ox_en-IN-Standard-C.wav'), ('path2', 'audio\\set_9\\fox_en-IN-Standard-C.wav'), ('path3', 'audio\\set_7\\goat_en-IN-Standard-C.wav'), ('path4', 'audio\\set_6\\plea_en-IN-Standard-C.wav'), ('word1', 'ox'), ('word2', 'fox'), ('word3', 'goat'), ('word4', 'plea'), ('delay', 1000)])
345.8970 	EXP 	text_8: autoDraw = False
345.8970 	EXP 	text_8: autoDraw = False
345.8970 	EXP 	text_3: autoDraw = True
345.8970 	EXP 	text_4: autoDraw = True
348.8961 	EXP 	text_3: autoDraw = False
348.8961 	EXP 	text_4: autoDraw = False
348.8961 	EXP 	text_3: autoDraw = False
348.8961 	EXP 	text_4: autoDraw = False
348.8961 	EXP 	firstW: height = 0.05000000000000001
348.8961 	EXP 	firstW: height = 0.05000000000000001
348.8961 	EXP 	firstW: height = 0.05000000000000001
348.8961 	EXP 	firstW: text = 'ox'
348.8961 	EXP 	firstW: autoDraw = True
350.8967 	EXP 	firstW: autoDraw = False
350.8967 	EXP 	polygon: autoDraw = True
351.3957 	EXP 	polygon: autoDraw = False
351.3957 	EXP 	firstW: autoDraw = False
351.3957 	EXP 	polygon: autoDraw = False
351.3957 	EXP 	secondW: height = 0.05000000000000001
351.3957 	EXP 	secondW: height = 0.05000000000000001
351.3957 	EXP 	secondW: height = 0.05000000000000001
351.3957 	EXP 	secondW: text = 'fox'
351.3957 	EXP 	secondW: autoDraw = True
353.3954 	EXP 	secondW: autoDraw = False
353.3954 	EXP 	polygon_2: autoDraw = True
353.8954 	EXP 	polygon_2: autoDraw = False
353.8954 	EXP 	secondW: autoDraw = False
353.8954 	EXP 	polygon_2: autoDraw = False
353.8954 	EXP 	thirdW: height = 0.05000000000000001
353.8954 	EXP 	thirdW: height = 0.05000000000000001
353.8954 	EXP 	thirdW: height = 0.05000000000000001
353.8954 	EXP 	thirdW: text = 'goat'
353.8954 	EXP 	thirdW: autoDraw = True
355.8948 	EXP 	thirdW: autoDraw = False
355.8948 	EXP 	polygon_3: autoDraw = True
356.3948 	EXP 	polygon_3: autoDraw = False
356.3948 	EXP 	thirdW: autoDraw = False
356.3948 	EXP 	polygon_3: autoDraw = False
356.3948 	EXP 	fourthW: height = 0.05000000000000001
356.3948 	EXP 	fourthW: height = 0.05000000000000001
356.3948 	EXP 	fourthW: height = 0.05000000000000001
356.3948 	EXP 	fourthW: text = 'plea'
356.3948 	EXP 	fourthW: autoDraw = True
357.3947 	EXP 	Sound sound_1 started
358.0305 	EXP 	Sound sound_1 reached end of file
358.0306 	EXP 	Sound sound_1 reached end of file
358.3945 	EXP 	fourthW: autoDraw = False
358.3945 	EXP 	fourthW: autoDraw = False
358.3945 	EXP 	text_6: autoDraw = True
358.9479 	DATA 	Keypress: y
358.9610 	EXP 	text_6: autoDraw = False
358.9610 	EXP 	text_8: autoDraw = True
360.4450 	EXP 	New trial (rep=0, index=20): OrderedDict([('index', 6), ('path1', 'audio\\set_3\\train_en-IN-Standard-X.wav'), ('path2', 'audio\\set_11\\crawl_en-IN-Standard-X.wav'), ('path3', 'audio\\set_0\\wheat_en-IN-Standard-X.wav'), ('path4', 'audio\\set_5\\sat_en-IN-Standard-X.wav'), ('word1', 'rain'), ('word2', 'crawl'), ('word3', 'heat'), ('word4', 'sat'), ('delay', 800)])
360.4608 	EXP 	text_8: autoDraw = False
360.4608 	EXP 	text_8: autoDraw = False
360.4608 	EXP 	text_3: autoDraw = True
360.4608 	EXP 	text_4: autoDraw = True
363.4599 	EXP 	text_3: autoDraw = False
363.4599 	EXP 	text_4: autoDraw = False
363.4599 	EXP 	text_3: autoDraw = False
363.4599 	EXP 	text_4: autoDraw = False
363.4599 	EXP 	firstW: height = 0.05000000000000001
363.4599 	EXP 	firstW: height = 0.05000000000000001
363.4599 	EXP 	firstW: height = 0.05000000000000001
363.4599 	EXP 	firstW: text = 'rain'
363.4599 	EXP 	firstW: autoDraw = True
365.4597 	EXP 	firstW: autoDraw = False
365.4597 	EXP 	polygon: autoDraw = True
365.9594 	EXP 	polygon: autoDraw = False
365.9594 	EXP 	firstW: autoDraw = False
365.9594 	EXP 	polygon: autoDraw = False
365.9594 	EXP 	secondW: height = 0.05000000000000001
365.9594 	EXP 	secondW: height = 0.05000000000000001
365.9594 	EXP 	secondW: height = 0.05000000000000001
365.9594 	EXP 	secondW: text = 'crawl'
365.9594 	EXP 	secondW: autoDraw = True
367.9594 	EXP 	secondW: autoDraw = False
367.9594 	EXP 	polygon_2: autoDraw = True
368.4592 	EXP 	polygon_2: autoDraw = False
368.4592 	EXP 	secondW: autoDraw = False
368.4592 	EXP 	polygon_2: autoDraw = False
368.4592 	EXP 	thirdW: height = 0.05000000000000001
368.4592 	EXP 	thirdW: height = 0.05000000000000001
368.4592 	EXP 	thirdW: height = 0.05000000000000001
368.4592 	EXP 	thirdW: text = 'heat'
368.4592 	EXP 	thirdW: autoDraw = True
370.4587 	EXP 	thirdW: autoDraw = False
370.4587 	EXP 	polygon_3: autoDraw = True
370.9674 	EXP 	polygon_3: autoDraw = False
370.9674 	EXP 	thirdW: autoDraw = False
370.9674 	EXP 	polygon_3: autoDraw = False
370.9674 	EXP 	fourthW: height = 0.05000000000000001
370.9674 	EXP 	fourthW: height = 0.05000000000000001
370.9674 	EXP 	fourthW: height = 0.05000000000000001
370.9674 	EXP 	fourthW: text = 'sat'
370.9674 	EXP 	fourthW: autoDraw = True
371.7590 	EXP 	Sound sound_1 started
372.4085 	EXP 	Sound sound_1 reached end of file
372.4086 	EXP 	Sound sound_1 reached end of file
372.9749 	EXP 	fourthW: autoDraw = False
372.9749 	EXP 	fourthW: autoDraw = False
372.9749 	EXP 	text_6: autoDraw = True
373.6620 	DATA 	Keypress: y
373.6913 	EXP 	text_6: autoDraw = False
373.6913 	EXP 	text_8: autoDraw = True
375.1753 	EXP 	New trial (rep=0, index=21): OrderedDict([('index', 1), ('path1', 'audio\\set_9\\box_en-IN-Standard-A.wav'), ('path2', 'audio\\set_9\\fox_en-IN-Standard-A.wav'), ('path3', 'audio\\set_9\\ox_en-IN-Standard-A.wav'), ('path4', 'audio\\set_9\\rocks_en-IN-Standard-A.wav'), ('word1', 'box'), ('word2', 'fox'), ('word3', 'ox'), ('word4', 'rocks'), ('delay', 200)])
375.1910 	EXP 	text_8: autoDraw = False
375.1910 	EXP 	text_8: autoDraw = False
375.1910 	EXP 	text_3: autoDraw = True
375.1910 	EXP 	text_4: autoDraw = True
378.1904 	EXP 	text_3: autoDraw = False
378.1904 	EXP 	text_4: autoDraw = False
378.1904 	EXP 	text_3: autoDraw = False
378.1904 	EXP 	text_4: autoDraw = False
378.1904 	EXP 	firstW: height = 0.05000000000000001
378.1904 	EXP 	firstW: height = 0.05000000000000001
378.1904 	EXP 	firstW: height = 0.05000000000000001
378.1904 	EXP 	firstW: text = 'box'
378.1904 	EXP 	firstW: autoDraw = True
380.1906 	EXP 	firstW: autoDraw = False
380.1906 	EXP 	polygon: autoDraw = True
380.6900 	EXP 	polygon: autoDraw = False
380.6900 	EXP 	firstW: autoDraw = False
380.6900 	EXP 	polygon: autoDraw = False
380.6900 	EXP 	secondW: height = 0.05000000000000001
380.6900 	EXP 	secondW: height = 0.05000000000000001
380.6900 	EXP 	secondW: height = 0.05000000000000001
380.6900 	EXP 	secondW: text = 'fox'
380.6900 	EXP 	secondW: autoDraw = True
382.6896 	EXP 	secondW: autoDraw = False
382.6896 	EXP 	polygon_2: autoDraw = True
383.1897 	EXP 	polygon_2: autoDraw = False
383.1897 	EXP 	secondW: autoDraw = False
383.1897 	EXP 	polygon_2: autoDraw = False
383.1897 	EXP 	thirdW: height = 0.05000000000000001
383.1897 	EXP 	thirdW: height = 0.05000000000000001
383.1897 	EXP 	thirdW: height = 0.05000000000000001
383.1897 	EXP 	thirdW: text = 'ox'
383.1897 	EXP 	thirdW: autoDraw = True
385.1891 	EXP 	thirdW: autoDraw = False
385.1891 	EXP 	polygon_3: autoDraw = True
385.6915 	EXP 	polygon_3: autoDraw = False
385.6915 	EXP 	thirdW: autoDraw = False
385.6915 	EXP 	polygon_3: autoDraw = False
385.6915 	EXP 	fourthW: height = 0.05000000000000001
385.6915 	EXP 	fourthW: height = 0.05000000000000001
385.6915 	EXP 	fourthW: height = 0.05000000000000001
385.6915 	EXP 	fourthW: text = 'rocks'
385.6915 	EXP 	fourthW: autoDraw = True
385.8894 	EXP 	Sound sound_1 started
386.6325 	EXP 	Sound sound_1 reached end of file
386.6326 	EXP 	Sound sound_1 reached end of file
387.5241 	DATA 	Keypress: n
387.7056 	EXP 	fourthW: autoDraw = False
387.7056 	EXP 	fourthW: autoDraw = False
387.7056 	EXP 	text_6: autoDraw = True
388.3416 	DATA 	Keypress: n
388.3551 	EXP 	text_6: autoDraw = False
388.3551 	EXP 	text_8: autoDraw = True
389.8392 	EXP 	New trial (rep=0, index=22): OrderedDict([('index', 0), ('path1', 'audio\\set_4\\race_en-IN-Standard-X.wav'), ('path2', 'audio\\set_4\\face_en-IN-Standard-X.wav'), ('path3', 'audio\\set_4\\lace_en-IN-Standard-X.wav'), ('path4', 'audio\\set_4\\pace_en-IN-Standard-X.wav'), ('word1', 'ace'), ('word2', 'face'), ('word3', 'lace'), ('word4', 'pace'), ('delay', 0)])
389.8550 	EXP 	text_8: autoDraw = False
389.8550 	EXP 	text_8: autoDraw = False
389.8550 	EXP 	text_3: autoDraw = True
389.8550 	EXP 	text_4: autoDraw = True
392.8544 	EXP 	text_3: autoDraw = False
392.8544 	EXP 	text_4: autoDraw = False
392.8544 	EXP 	text_3: autoDraw = False
392.8544 	EXP 	text_4: autoDraw = False
392.8544 	EXP 	firstW: height = 0.05000000000000001
392.8544 	EXP 	firstW: height = 0.05000000000000001
392.8544 	EXP 	firstW: height = 0.05000000000000001
392.8544 	EXP 	firstW: text = 'ace'
392.8544 	EXP 	firstW: autoDraw = True
394.8538 	EXP 	firstW: autoDraw = False
394.8538 	EXP 	polygon: autoDraw = True
395.3539 	EXP 	polygon: autoDraw = False
395.3539 	EXP 	firstW: autoDraw = False
395.3539 	EXP 	polygon: autoDraw = False
395.3539 	EXP 	secondW: height = 0.05000000000000001
395.3539 	EXP 	secondW: height = 0.05000000000000001
395.3539 	EXP 	secondW: height = 0.05000000000000001
395.3539 	EXP 	secondW: text = 'face'
395.3539 	EXP 	secondW: autoDraw = True
397.3535 	EXP 	secondW: autoDraw = False
397.3535 	EXP 	polygon_2: autoDraw = True
397.8535 	EXP 	polygon_2: autoDraw = False
397.8535 	EXP 	secondW: autoDraw = False
397.8535 	EXP 	polygon_2: autoDraw = False
397.8535 	EXP 	thirdW: height = 0.05000000000000001
397.8535 	EXP 	thirdW: height = 0.05000000000000001
397.8535 	EXP 	thirdW: height = 0.05000000000000001
397.8535 	EXP 	thirdW: text = 'lace'
397.8535 	EXP 	thirdW: autoDraw = True
399.8530 	EXP 	thirdW: autoDraw = False
399.8530 	EXP 	polygon_3: autoDraw = True
400.3501 	EXP 	Sound sound_1 started
400.3552 	EXP 	polygon_3: autoDraw = False
400.3552 	EXP 	thirdW: autoDraw = False
400.3552 	EXP 	polygon_3: autoDraw = False
400.3552 	EXP 	fourthW: height = 0.05000000000000001
400.3552 	EXP 	fourthW: height = 0.05000000000000001
400.3552 	EXP 	fourthW: height = 0.05000000000000001
400.3552 	EXP 	fourthW: text = 'pace'
400.3552 	EXP 	fourthW: autoDraw = True
400.9700 	EXP 	Sound sound_1 reached end of file
400.9700 	EXP 	Sound sound_1 reached end of file
402.3691 	EXP 	fourthW: autoDraw = False
402.3691 	EXP 	fourthW: autoDraw = False
402.3691 	EXP 	text_6: autoDraw = True
402.7558 	DATA 	Keypress: n
402.7691 	EXP 	text_6: autoDraw = False
402.7691 	EXP 	text_8: autoDraw = True
404.2532 	EXP 	New trial (rep=0, index=23): OrderedDict([('index', 3), ('path1', 'audio\\set_10\\guy_en-IN-Standard-X.wav'), ('path2', 'audio\\set_10\\fly_en-IN-Standard-X.wav'), ('path3', 'audio\\set_10\nigh_en-IN-Standard-X.wav'), ('path4', 'audio\\set_10\\guy_en-IN-Standard-X.wav'), ('word1', 'guy'), ('word2', 'fly'), ('word3', 'nigh'), ('word4', 'guy'), ('delay', 500)])
404.2687 	EXP 	text_8: autoDraw = False
404.2687 	EXP 	text_8: autoDraw = False
404.2687 	EXP 	text_3: autoDraw = True
404.2687 	EXP 	text_4: autoDraw = True
407.2696 	EXP 	text_3: autoDraw = False
407.2696 	EXP 	text_4: autoDraw = False
407.2696 	EXP 	text_3: autoDraw = False
407.2696 	EXP 	text_4: autoDraw = False
407.2696 	EXP 	firstW: height = 0.05000000000000001
407.2696 	EXP 	firstW: height = 0.05000000000000001
407.2696 	EXP 	firstW: height = 0.05000000000000001
407.2696 	EXP 	firstW: text = 'guy'
407.2696 	EXP 	firstW: autoDraw = True
409.2678 	EXP 	polygon: autoDraw = True
409.2845 	EXP 	firstW: autoDraw = False
409.7676 	EXP 	polygon: autoDraw = False
409.7676 	EXP 	firstW: autoDraw = False
409.7676 	EXP 	polygon: autoDraw = False
409.7676 	EXP 	secondW: height = 0.05000000000000001
409.7676 	EXP 	secondW: height = 0.05000000000000001
409.7676 	EXP 	secondW: height = 0.05000000000000001
409.7676 	EXP 	secondW: text = 'fly'
409.7676 	EXP 	secondW: autoDraw = True
411.7675 	EXP 	secondW: autoDraw = False
411.7675 	EXP 	polygon_2: autoDraw = True
412.2672 	EXP 	polygon_2: autoDraw = False
412.2672 	EXP 	secondW: autoDraw = False
412.2672 	EXP 	polygon_2: autoDraw = False
412.2672 	EXP 	thirdW: height = 0.05000000000000001
412.2672 	EXP 	thirdW: height = 0.05000000000000001
412.2672 	EXP 	thirdW: height = 0.05000000000000001
412.2672 	EXP 	thirdW: text = 'nigh'
412.2672 	EXP 	thirdW: autoDraw = True
414.2675 	EXP 	thirdW: autoDraw = False
414.2675 	EXP 	polygon_3: autoDraw = True
414.7704 	EXP 	polygon_3: autoDraw = False
414.7704 	EXP 	thirdW: autoDraw = False
414.7704 	EXP 	polygon_3: autoDraw = False
414.7704 	EXP 	fourthW: height = 0.05000000000000001
414.7704 	EXP 	fourthW: height = 0.05000000000000001
414.7704 	EXP 	fourthW: height = 0.05000000000000001
414.7704 	EXP 	fourthW: text = 'guy'
414.7704 	EXP 	fourthW: autoDraw = True
415.2668 	EXP 	Sound sound_1 started
415.9336 	EXP 	Sound sound_1 reached end of file
415.9337 	EXP 	Sound sound_1 reached end of file
416.7830 	EXP 	fourthW: autoDraw = False
416.7830 	EXP 	fourthW: autoDraw = False
416.7830 	EXP 	text_6: autoDraw = True
417.0694 	DATA 	Keypress: y
417.0830 	EXP 	text_6: autoDraw = False
417.0830 	EXP 	text_8: autoDraw = True
418.5826 	EXP 	text_8: autoDraw = False
418.5826 	EXP 	text_8: autoDraw = False
418.5826 	EXP 	text_5: autoDraw = True
422.3008 	DATA 	Keypress: space
422.5827 	EXP 	text_5: autoDraw = False
422.5827 	EXP 	text_5: autoDraw = False
422.5829 	EXP 	pitch_toj: status = STOPPED
422.7184 	EXP 	window1: mouseVisible = True
